,Id,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV
4371,897,53,11.1,2.5,0.9,2.5,37.6,-0.1,-0.3,6.8,0.4,0.6,73.5,0.6,1.0,1.5,0.4,0.4,0.1,0.4
4372,8480,76,9.2,2.9,0.9,2.7,33.6,0.7,2.0,33.1,0.6,0.6,94.2,0.0,0.4,0.4,1.4,0.5,-0.6,0.7
4373,298,88,34.2,16.3,6.3,14.2,44.9,0.3,1.3,16.7,3.5,4.6,81.2,0.6,2.4,2.9,6.0,2.1,0.0,3.4
4374,12318,46,8.1,2.9,1.2,3.1,40.4,-0.3,-0.4,-4.7,0.6,0.7,80.4,0.4,0.3,0.6,0.3,0.2,0.2,0.6
4375,10693,46,11.3,3.3,1.3,2.8,47.0,0.2,0.5,-3.9,0.4,0.5,72.8,0.6,1.6,2.4,0.7,0.4,0.2,0.6
4376,4576,58,16.1,5.9,2.3,4.6,47.6,1.0,2.4,49.9,0.6,0.9,66.7,0.3,1.4,1.7,1.6,0.5,-0.1,0.7
4377,10720,35,5.1,2.1,0.8,2.1,39.1,-0.1,-0.2,-2.4,0.5,1.1,52.0,1.0,0.9,1.7,0.2,0.1,0.2,0.3
4378,3404,57,13.3,5.5,2.2,4.9,43.4,0.7,2.1,29.5,1.0,1.3,67.3,0.8,2.0,2.7,1.3,0.3,0.2,1.2
4379,2551,46,12.7,6.8,2.2,6.0,36.2,1.2,3.5,30.0,1.1,1.5,82.2,0.1,0.8,0.9,2.4,0.7,-0.5,0.9
4380,9036,72,20.2,11.8,4.1,8.5,50.4,0.6,2.0,21.3,2.6,3.4,79.0,0.6,1.3,2.0,3.7,0.9,0.3,1.6
4381,5575,77,12.4,4.7,1.9,4.9,40.4,0.1,0.5,22.6,0.8,1.1,70.2,0.3,0.6,0.9,1.7,0.5,0.2,1.2
4382,2555,65,11.2,3.3,1.5,3.6,43.5,-0.3,-0.9,28.6,0.5,0.6,72.3,0.6,0.8,1.5,1.1,0.7,0.2,0.7
4383,8840,55,11.6,3.8,1.4,3.5,38.4,0.1,0.4,4.0,0.7,1.3,65.5,0.9,1.5,2.4,0.5,0.2,0.4,0.8
4384,12670,60,34.9,15.6,6.3,14.6,42.3,0.6,1.9,-4.2,3.2,4.6,77.2,1.9,3.7,5.9,2.2,1.0,0.2,2.1
4385,5861,27,6.0,1.5,0.5,1.6,33.7,-0.3,-0.6,2.1,0.2,0.2,83.6,0.4,0.6,1.0,0.3,0.1,-1.6,0.3
4386,7056,51,12.4,4.3,1.6,2.6,57.9,-0.6,-1.8,8.0,1.6,2.4,72.3,3.2,2.1,4.9,0.5,0.2,0.7,0.7
4387,12766,67,12.0,6.4,2.3,5.5,41.7,0.3,0.9,11.7,1.8,2.2,89.1,0.4,0.6,1.0,1.9,0.7,-0.5,0.9
4388,102,71,39.5,14.3,5.7,12.7,47.7,-0.0,0.1,24.1,2.8,4.7,60.0,3.0,6.4,9.4,2.3,1.4,0.5,2.2
4389,452,65,27.7,5.9,2.3,5.3,43.5,0.3,1.3,29.7,1.1,1.6,72.2,1.4,2.2,3.5,2.9,1.8,0.4,1.2
4390,8152,62,23.6,9.0,3.3,7.4,43.5,0.7,1.8,33.3,1.7,2.9,56.2,1.9,3.4,5.2,1.8,0.9,0.4,1.5
4391,2258,38,8.1,1.9,0.6,1.6,37.7,-0.0,-0.0,16.2,0.9,1.0,75.2,0.4,0.9,1.1,1.9,0.4,-0.6,1.1
4392,1633,46,14.2,3.8,1.4,3.8,38.2,0.2,0.8,35.0,1.1,1.6,74.3,0.2,0.5,0.8,3.4,1.3,0.0,0.9
4393,2467,86,32.7,12.6,4.8,10.3,47.7,0.5,1.1,11.4,1.9,2.5,66.4,2.8,4.5,7.0,2.3,1.3,1.5,1.8
4394,8266,69,14.0,5.0,2.4,4.3,52.9,0.3,0.7,20.9,0.4,0.7,62.1,0.6,0.9,1.5,2.2,0.6,0.1,1.2
4395,4985,54,14.6,5.6,2.2,4.8,46.1,0.5,1.1,16.6,0.8,1.2,70.3,0.5,1.8,2.4,0.9,0.2,0.2,1.3
4396,4880,47,14.9,5.3,1.8,5.7,34.2,0.5,1.7,39.7,1.2,1.6,81.2,0.2,0.8,1.1,1.4,0.2,0.2,1.0
4397,13781,72,14.4,5.4,2.0,3.9,51.6,0.2,1.0,17.2,1.3,1.9,73.1,0.7,1.6,2.4,1.3,0.6,0.6,0.8
4398,1358,71,12.7,5.2,2.4,4.2,54.4,-0.6,-1.4,1.5,1.1,2.1,53.0,1.8,2.0,3.9,0.6,0.4,0.1,1.2
4399,4413,58,32.4,11.0,4.4,10.0,43.0,0.3,0.9,18.1,1.3,1.9,69.7,1.4,4.5,5.8,1.8,1.1,0.3,1.6
4400,8725,50,8.3,2.4,1.1,2.2,50.1,-0.0,0.1,14.1,0.3,0.5,58.2,0.4,1.2,1.7,1.0,0.4,0.1,0.5
4401,11584,62,17.2,8.3,3.4,7.4,47.1,0.6,1.3,19.3,0.9,1.3,76.3,1.6,2.6,4.7,0.4,0.4,0.2,0.7
4402,178,42,11.1,3.0,1.2,2.6,45.2,-0.3,-0.6,37.4,0.5,1.0,65.8,0.1,0.5,0.6,2.6,0.7,0.1,0.9
4403,11771,84,15.7,5.6,2.2,5.6,38.3,0.3,1.2,38.6,1.0,1.2,79.2,0.4,1.8,2.2,1.0,0.8,0.4,1.1
4404,648,47,14.6,6.1,2.4,4.9,50.3,0.2,0.5,19.8,1.0,1.6,58.8,2.0,1.7,3.6,0.3,0.3,0.1,0.9
4405,6184,29,4.6,1.3,0.6,1.5,37.7,-0.1,-0.0,7.7,0.1,0.1,72.6,0.2,0.4,0.7,0.3,0.1,0.0,0.3
4406,2160,30,7.7,2.2,0.8,1.9,44.0,0.2,0.6,0.3,0.3,0.4,78.2,0.1,1.1,1.1,0.5,0.1,0.1,0.3
4407,13598,66,15.8,5.4,2.1,4.6,45.0,0.3,0.7,15.7,0.9,1.4,74.5,0.7,1.8,2.5,0.6,0.2,0.2,0.8
4408,12219,65,24.3,11.0,4.3,10.0,41.2,0.4,1.4,28.6,2.1,3.0,73.1,1.0,2.5,3.4,2.4,1.0,0.2,1.6
4409,12436,93,24.5,12.4,4.6,10.9,41.6,1.3,3.4,52.7,1.7,1.5,96.7,0.7,1.6,2.6,3.6,1.1,0.0,1.7
4410,3905,50,10.7,1.9,0.7,2.6,26.3,0.3,0.9,12.3,0.3,0.4,71.7,0.2,0.6,0.8,1.1,0.2,-0.8,0.6
4411,7348,60,23.4,5.6,2.6,4.5,58.0,-0.5,-1.2,5.2,0.9,1.4,52.6,4.2,3.5,7.5,0.8,1.1,4.4,0.9
4412,7487,51,7.5,5.7,1.8,4.6,38.4,-0.2,-0.1,19.4,1.9,2.6,80.2,0.9,0.5,1.1,0.4,0.2,-0.0,0.8
4413,11629,88,25.4,11.6,4.9,7.7,64.5,-0.2,-0.5,5.1,2.1,3.3,62.8,3.0,5.0,7.5,0.5,0.3,0.6,1.3
4414,3716,51,28.6,9.2,2.9,7.7,37.4,0.9,2.9,38.8,2.4,2.8,89.7,0.6,2.6,3.4,4.2,1.2,-0.0,1.9
4415,12413,58,14.8,2.8,1.0,2.3,43.6,-0.2,-0.6,24.0,1.0,1.2,75.3,0.5,1.2,1.7,2.1,0.6,0.2,1.3
4416,6613,53,19.1,11.1,4.8,10.1,46.1,-0.2,-0.2,-5.5,2.1,3.0,63.5,2.2,3.1,5.4,0.6,0.5,0.3,1.4
4417,1729,69,10.5,3.2,1.2,3.4,36.9,0.4,1.5,26.9,0.4,0.5,74.4,0.1,0.8,1.0,1.4,0.4,0.0,0.8
4418,512,56,26.8,11.5,4.5,7.7,57.2,0.2,0.4,17.1,2.3,2.8,84.8,2.0,3.1,5.3,1.8,0.9,0.5,1.8
4419,2372,74,10.2,2.2,0.9,2.4,41.3,0.2,0.5,33.9,0.2,0.4,66.9,0.2,0.7,1.0,1.3,0.7,0.1,0.8
4420,11724,72,27.4,10.9,3.9,9.5,41.6,0.8,2.4,19.4,2.3,3.3,71.6,1.1,2.7,3.7,2.3,0.7,0.3,2.3
4421,11204,104,48.3,25.4,10.7,20.0,58.2,0.7,2.2,11.0,3.6,4.2,82.0,3.5,5.3,9.1,3.2,1.5,1.8,3.2
4422,12299,93,39.3,16.9,6.4,11.6,57.6,-0.2,-0.6,0.6,4.1,5.4,78.4,3.6,6.7,10.3,2.8,1.2,0.5,2.3
4423,13122,45,20.5,6.1,2.5,5.5,46.5,0.1,0.4,6.6,1.0,1.7,54.2,1.8,3.2,5.1,1.5,0.9,0.2,1.2
4424,7261,53,26.7,7.2,2.8,6.7,42.0,0.4,1.2,15.3,1.3,1.6,84.4,0.8,2.3,3.5,2.7,1.4,0.0,1.4
4425,56,58,11.6,2.0,0.8,2.4,36.6,0.4,1.4,24.8,0.2,0.4,57.9,0.6,1.4,1.8,1.6,0.4,0.1,0.9
4426,988,80,12.8,4.1,1.5,3.5,44.7,0.2,0.6,34.0,1.1,1.6,71.8,0.9,1.9,2.9,1.1,0.5,0.1,1.0
4427,1604,60,12.6,3.2,1.5,2.9,48.7,0.1,0.2,24.4,0.2,0.2,67.0,0.8,1.0,1.8,0.8,0.6,0.1,0.3
4428,487,35,4.6,1.1,0.4,1.1,39.3,0.3,0.8,-5.0,0.1,0.3,56.7,0.2,0.3,0.5,0.1,0.1,-0.6,0.1
4429,5725,109,57.3,26.6,9.8,21.9,46.8,0.9,2.9,51.3,5.0,6.0,96.0,2.2,4.3,6.9,4.5,1.3,0.4,3.1
4430,9854,86,43.2,15.5,6.8,16.1,41.5,0.3,1.0,23.3,2.0,2.7,71.7,1.7,5.6,7.3,4.0,2.0,0.5,2.6
4431,4556,62,17.5,8.2,3.2,7.0,45.5,-0.1,-0.5,31.7,1.8,2.4,75.2,2.8,3.1,5.5,0.1,0.3,0.4,0.8
4432,5496,45,17.0,6.2,2.3,5.8,40.4,0.2,0.7,39.1,1.3,2.1,66.1,1.2,1.9,3.0,1.1,0.6,-0.2,1.4
4433,2693,71,19.5,6.9,2.2,4.6,48.8,0.3,1.0,14.3,2.1,2.9,71.0,1.6,3.4,5.0,1.4,0.8,0.7,1.2
4434,8550,71,25.2,8.8,3.1,6.8,43.9,0.3,0.9,33.1,2.7,3.9,77.8,1.4,2.7,4.2,3.4,0.9,0.3,1.3
4435,10130,45,13.9,4.7,1.8,3.3,54.6,0.1,0.0,3.4,1.1,1.5,70.6,1.5,1.7,2.9,0.3,0.4,0.3,0.6
4436,489,38,9.4,3.1,1.2,3.4,35.7,-0.0,0.2,36.5,0.6,0.8,71.4,0.4,0.7,1.2,0.7,0.4,-0.0,0.5
4437,480,69,42.7,16.4,6.5,13.7,49.4,0.5,1.8,48.8,1.9,2.7,73.0,1.7,3.7,5.7,1.1,1.3,0.4,1.1
4438,1283,60,18.1,6.7,2.4,5.5,43.0,0.3,0.8,19.3,1.5,1.9,78.0,0.8,1.6,2.3,1.5,0.9,0.1,1.1
4439,8018,83,40.4,16.3,5.7,13.9,38.4,0.6,2.0,29.7,4.2,5.3,83.9,1.3,3.3,4.6,5.7,1.7,-0.1,3.6
4440,10311,71,34.9,14.9,5.9,13.9,41.3,0.6,2.0,13.7,2.3,3.0,78.9,1.1,3.5,4.6,4.1,1.3,0.1,2.5
4441,6330,72,22.0,6.2,2.5,5.5,45.8,0.3,1.0,1.6,0.7,1.2,59.8,0.5,2.2,2.8,2.5,1.1,0.0,1.3
4442,11393,75,12.7,3.2,1.4,3.3,44.5,0.2,0.2,25.5,0.4,0.9,54.6,0.8,2.5,3.1,0.1,0.1,0.5,0.5
4443,2766,63,18.8,8.2,3.7,8.2,44.9,0.5,1.0,36.7,0.9,1.2,78.8,0.9,1.8,2.8,1.7,0.7,0.5,1.6
4444,3161,64,24.4,9.0,3.9,8.3,50.4,0.0,0.1,15.4,0.9,1.4,65.3,2.5,4.7,7.1,0.5,0.4,3.3,1.3
4445,10971,51,18.4,7.1,2.7,7.1,38.5,0.5,1.7,49.9,0.9,1.1,76.4,0.6,2.3,2.8,1.4,0.4,0.3,1.5
4446,2262,45,6.0,1.9,0.8,2.1,37.7,-0.3,-1.0,9.8,0.2,0.3,72.5,0.6,0.9,1.5,0.0,0.1,0.2,0.2
4447,10149,65,22.6,10.6,3.8,9.2,41.5,1.1,3.2,29.2,1.9,2.3,79.0,0.4,1.2,1.7,3.8,1.0,-0.1,1.7
4448,12516,55,19.8,9.6,4.1,8.0,51.2,0.0,-0.0,21.6,1.2,1.7,68.1,0.7,1.9,2.8,0.6,0.3,0.3,1.2
4449,4165,48,8.2,2.3,0.8,2.7,31.7,0.2,0.9,31.9,0.4,0.7,59.9,0.1,0.6,0.7,1.0,0.2,0.1,0.7
4450,295,77,17.2,5.5,2.5,5.2,48.8,-0.4,-1.0,5.4,0.5,0.6,88.4,0.7,1.9,2.6,2.1,0.4,0.0,1.2
4451,12570,47,10.4,2.8,1.0,2.8,37.3,0.1,0.3,22.6,0.5,0.9,66.9,0.6,0.7,1.3,0.3,0.5,0.1,0.3
4452,7465,56,18.6,6.3,1.9,4.5,42.8,0.1,0.2,23.1,2.2,3.3,74.5,1.5,1.3,2.6,2.1,0.5,0.0,1.2
4453,3293,64,21.8,7.5,2.7,6.4,43.6,0.7,2.4,72.8,1.3,1.4,93.4,0.4,1.8,2.2,2.5,0.6,0.1,1.2
4454,9471,67,23.0,10.1,3.5,9.0,39.5,0.6,2.0,24.1,2.1,2.8,74.6,1.7,3.6,5.4,0.8,0.5,0.9,1.7
4455,5343,56,11.4,4.1,1.7,4.5,39.1,-0.2,-0.3,20.4,0.6,1.3,59.1,1.3,0.9,2.1,0.7,0.5,-0.2,0.5
4456,6475,36,5.0,2.3,0.8,2.1,40.5,0.4,0.9,21.8,0.5,0.7,75.5,0.1,0.4,0.6,0.5,0.2,0.1,0.5
4457,12526,67,10.3,3.0,1.3,2.9,45.2,-0.1,-0.2,24.6,0.3,0.5,63.3,0.4,1.0,1.4,1.2,0.6,0.2,0.9
4458,669,59,24.3,7.6,3.1,5.6,54.1,-0.3,-1.1,-7.2,2.1,3.2,65.3,2.5,3.2,5.4,0.8,0.8,0.3,1.5
4459,3857,64,10.0,5.1,1.8,3.8,48.2,0.7,1.9,63.1,0.7,0.8,80.5,0.1,0.5,0.6,1.7,0.4,0.1,0.9
4460,5142,51,14.0,6.5,2.6,5.1,51.5,0.2,0.3,30.0,0.9,1.3,68.7,1.2,1.8,2.9,0.4,0.2,0.2,0.9
4461,7563,62,19.5,7.4,3.3,6.1,54.3,0.0,0.3,19.7,1.3,2.0,70.5,2.7,2.6,5.1,0.6,1.1,0.5,1.0
4462,5794,59,14.9,6.3,2.7,6.2,43.3,-0.1,0.0,7.0,0.9,1.7,55.8,1.3,1.5,2.8,1.2,0.4,0.2,1.2
4463,11237,81,19.2,7.8,3.1,5.7,53.4,0.2,0.5,3.5,1.6,2.4,66.9,1.3,2.1,3.3,1.7,1.6,0.3,1.3
4464,11870,80,27.2,9.5,3.9,7.8,51.1,-0.2,-0.3,5.4,1.9,2.4,78.2,2.2,3.6,6.0,1.2,0.6,0.3,1.4
4465,9065,59,20.9,4.6,1.7,5.4,31.8,1.1,2.9,65.2,0.7,0.9,79.6,0.0,0.6,0.7,10.5,1.6,-0.2,1.7
4466,13035,37,15.4,4.3,1.9,5.3,36.3,-0.0,0.1,18.9,0.6,1.0,61.0,0.8,2.2,2.9,1.5,0.5,0.2,0.8
4467,3372,33,12.4,4.8,1.9,4.4,40.9,-0.4,-0.9,1.5,1.5,2.5,56.1,2.0,2.6,4.4,0.1,0.1,0.3,0.7
4468,6910,57,16.4,7.0,3.1,6.2,50.3,0.2,0.5,7.5,0.9,1.3,69.1,0.8,3.0,3.9,0.4,0.2,0.4,0.9
4469,356,84,32.8,13.4,5.5,11.0,51.7,0.4,1.0,39.5,1.8,2.3,81.6,1.1,2.8,3.7,2.5,1.4,0.3,2.7
4470,1000,36,14.2,5.0,1.8,4.9,37.8,0.9,2.5,59.9,0.7,0.8,69.5,0.2,1.0,1.1,1.3,0.6,0.1,1.0
4471,533,67,22.0,9.7,4.2,8.6,47.8,0.1,0.1,16.2,1.1,1.4,83.8,1.5,3.1,4.9,2.2,0.6,0.4,1.2
4472,6728,31,7.2,2.2,0.8,1.9,44.0,0.2,0.7,39.7,0.4,0.7,53.0,0.7,1.2,1.8,0.1,0.2,0.1,0.3
4473,11130,75,17.3,6.9,2.2,6.2,35.3,0.4,1.0,43.3,2.1,2.5,81.1,0.2,1.4,1.4,3.6,1.8,-0.3,2.2
4474,8306,73,13.0,5.4,2.1,4.4,47.4,0.6,1.5,39.5,0.7,1.1,70.8,0.2,0.7,0.9,1.1,0.6,-0.3,0.8
4475,4393,40,12.2,3.6,1.4,3.6,39.3,-0.3,-0.5,17.7,0.6,1.1,63.8,0.6,0.8,1.4,0.9,0.5,-0.0,0.7
4476,5707,58,21.6,9.5,4.2,8.2,52.3,-0.2,-0.6,13.0,1.4,2.2,66.8,1.0,1.8,3.0,1.2,0.9,0.3,1.3
4477,10010,51,19.4,8.0,3.2,6.3,50.0,-0.1,-0.1,-1.5,1.2,1.7,75.8,1.7,2.8,4.4,0.4,0.6,0.5,0.9
4478,6454,82,20.7,7.6,2.9,6.0,50.6,-0.1,0.2,14.6,1.6,2.7,66.7,2.5,2.8,5.3,1.7,0.7,0.3,1.6
4479,8289,69,22.4,11.4,4.8,9.9,46.5,0.3,0.8,56.7,1.6,2.4,65.2,1.2,1.8,2.9,1.3,0.6,0.1,1.2
4480,7662,72,30.7,16.4,6.1,13.9,42.8,0.7,1.8,49.0,2.8,3.7,78.0,1.3,4.9,6.4,2.6,1.4,0.2,2.3
4481,9422,85,38.7,14.7,5.9,14.1,42.7,0.1,0.5,-4.8,3.0,4.1,73.2,2.2,4.4,6.9,2.2,1.3,0.5,2.5
4482,13245,73,16.6,7.8,3.1,6.3,48.7,0.4,1.2,-0.2,1.5,1.9,79.1,1.4,1.9,3.3,1.1,0.6,0.4,1.5
4483,7704,16,5.9,2.2,0.8,2.0,38.0,-0.0,-0.0,11.5,0.6,0.7,69.8,0.1,0.4,0.5,0.3,0.0,-0.1,0.3
4484,7747,81,35.9,19.4,7.5,17.3,42.7,0.7,1.5,36.7,3.3,4.5,72.4,2.1,3.7,5.8,4.8,1.9,0.5,3.5
4485,3729,89,34.4,17.6,6.8,13.8,50.4,0.5,1.6,16.4,3.6,5.3,67.2,3.4,5.8,9.5,2.0,1.5,1.5,3.1
4486,12943,60,13.5,4.0,1.5,2.7,54.4,0.4,0.8,11.1,1.0,1.6,63.6,0.6,1.7,2.3,1.1,0.5,0.2,1.2
4487,7707,54,22.1,9.8,3.6,8.0,47.8,1.0,3.0,31.1,1.7,2.6,68.3,0.7,1.7,2.4,2.3,1.0,0.0,1.8
4488,7322,88,10.6,3.0,1.2,2.1,56.3,-0.8,-1.8,-22.8,1.3,1.7,69.9,1.9,1.6,3.0,0.6,0.6,0.1,0.8
4489,1800,73,22.9,7.0,2.5,6.1,40.5,0.4,1.0,31.1,1.6,2.0,88.1,1.3,2.8,4.1,1.5,0.7,0.2,1.7
4490,10313,49,24.0,8.7,3.2,7.7,40.5,0.3,1.0,39.3,2.1,3.2,64.6,0.5,2.1,2.4,4.6,1.2,0.2,2.2
4491,2227,78,18.3,11.4,4.2,7.0,59.8,0.6,1.4,25.2,1.8,2.3,76.5,0.6,2.1,2.6,1.5,0.5,0.0,1.7
4492,5769,89,23.9,12.8,5.3,9.2,58.8,-0.0,-0.1,15.5,2.6,3.6,73.3,1.4,2.9,4.5,2.5,0.7,0.2,2.2
4493,4928,70,13.2,6.3,2.7,4.7,55.5,0.2,0.6,7.8,0.8,1.4,60.7,1.0,2.1,3.1,0.3,0.1,0.2,0.7
4494,11252,70,19.7,7.4,2.8,7.4,38.7,0.6,1.7,25.2,1.2,1.6,74.0,0.2,1.3,1.6,6.7,0.9,-1.9,1.7
4495,11377,68,12.9,3.7,1.7,3.7,46.9,-0.3,-0.4,-2.2,0.6,1.4,47.4,2.2,2.1,4.3,0.7,0.5,0.2,0.8
4496,13681,105,22.2,9.5,3.6,8.7,40.9,1.0,3.1,36.5,1.2,1.6,78.7,0.8,1.8,2.6,1.2,0.5,0.3,1.2
4497,6695,49,9.0,2.4,0.8,2.0,38.8,-0.4,-0.7,13.5,0.9,1.2,74.6,0.4,0.9,1.3,0.6,0.2,0.0,0.4
4498,4705,82,20.4,8.9,3.8,7.6,49.9,-0.1,0.0,0.4,1.2,1.6,74.1,1.7,3.5,5.1,1.8,0.8,0.5,1.7
4499,1029,40,16.5,4.8,1.9,5.2,36.5,0.6,1.5,-11.8,0.6,0.9,71.4,0.3,0.7,1.1,1.5,0.4,-0.0,1.2
4500,12208,59,8.8,2.9,1.3,2.3,54.8,-0.3,-0.8,-5.6,0.5,1.0,49.6,0.9,1.8,2.9,0.3,0.1,0.2,0.6
4501,5087,99,23.0,10.8,3.9,9.5,38.0,0.5,1.6,47.7,2.1,2.2,89.7,0.1,0.6,0.8,7.3,1.3,-4.2,2.9
4502,2690,57,18.0,5.8,2.3,5.7,42.0,0.7,2.3,15.3,0.6,0.8,69.8,0.3,1.7,2.0,2.6,0.9,0.3,1.0
4503,2759,57,19.4,7.0,2.7,4.6,57.5,-0.2,-0.7,12.5,1.5,2.2,68.7,1.1,2.6,3.9,1.0,0.8,0.4,1.2
4504,7323,84,26.8,12.1,5.0,11.0,45.3,0.6,1.8,28.4,1.7,2.3,70.9,2.6,3.4,6.0,0.9,0.8,0.4,1.5
4505,2463,75,11.3,3.2,1.3,2.9,45.7,0.3,0.6,20.0,0.7,1.0,74.2,0.5,0.9,1.5,1.2,0.4,0.0,0.7
4506,5216,75,16.7,6.2,2.5,4.9,51.2,0.5,1.1,16.1,1.1,1.6,72.6,1.6,3.0,5.2,1.1,0.5,0.1,0.9
4507,5694,71,27.3,12.0,4.8,10.5,46.6,0.2,0.9,11.5,2.6,3.8,67.1,2.5,2.7,5.0,1.6,0.6,0.4,1.4
4508,7578,83,32.3,14.6,6.4,14.5,43.8,0.6,2.0,45.2,1.7,2.6,65.0,0.9,2.4,3.4,3.7,0.6,0.2,2.2
4509,5574,54,9.0,4.0,1.5,3.7,38.7,0.6,1.5,31.1,0.5,0.8,70.3,0.1,0.3,0.5,2.0,0.2,0.1,1.0
4510,4456,76,10.4,3.2,1.3,2.5,51.2,-0.3,-0.8,23.0,0.5,0.9,62.2,0.8,1.8,2.5,0.7,0.4,0.1,0.8
4511,10650,31,12.2,4.6,1.8,3.8,44.7,-0.1,-0.3,26.8,1.0,1.7,59.6,0.6,1.5,2.0,0.8,0.2,0.3,0.9
4512,1984,21,8.0,1.9,0.7,2.1,36.0,0.2,0.4,28.5,0.4,0.5,67.8,0.2,0.5,0.9,1.5,0.5,-0.5,0.4
4513,6953,64,14.1,4.1,1.6,4.5,37.8,0.7,2.1,39.8,0.4,0.5,81.3,0.4,1.1,1.4,3.6,0.9,0.0,0.9
4514,2635,65,9.4,3.0,1.3,2.5,51.5,-0.6,-1.6,0.0,0.5,0.9,65.3,0.7,0.7,1.4,1.3,0.6,0.3,0.8
4515,4924,89,23.9,8.5,3.5,7.7,46.6,0.8,2.0,10.3,1.4,1.8,76.7,0.8,2.4,3.3,4.2,0.7,0.3,2.4
4516,11022,72,29.9,13.5,5.2,10.4,51.6,0.3,0.6,2.1,2.2,3.4,61.8,2.9,8.2,11.1,0.5,0.4,0.9,1.5
4517,9964,47,7.5,2.8,0.9,2.3,41.1,0.4,1.5,5.6,0.9,1.0,82.9,0.2,0.9,1.0,0.9,0.2,0.1,1.1
4518,9866,58,12.3,3.7,1.2,2.5,46.0,0.3,0.9,15.7,1.3,1.8,76.6,0.4,1.1,1.6,0.7,0.5,0.0,0.9
4519,2377,48,21.3,5.5,2.0,5.3,40.1,0.3,1.3,14.3,1.0,1.6,66.2,0.5,2.3,2.5,1.9,0.7,0.3,1.3
4520,6214,26,4.3,1.3,0.5,1.3,40.3,-0.4,-0.6,21.5,0.1,0.2,55.0,0.3,0.4,0.7,0.3,0.1,0.1,0.5
4521,2966,80,29.5,15.1,6.2,11.3,55.3,0.2,0.5,24.9,2.6,2.9,82.8,2.1,3.2,5.3,2.4,1.0,0.7,2.4
4522,6622,87,22.3,8.3,3.2,6.2,49.6,0.3,0.6,27.8,1.2,2.1,57.6,1.3,3.2,4.3,0.8,1.1,0.7,1.1
4523,3900,52,7.7,2.1,0.9,2.3,39.6,-0.4,-1.1,14.6,0.5,0.7,55.9,0.3,0.3,0.6,1.3,0.5,-0.3,0.5
4524,3987,41,10.2,2.2,0.8,2.0,38.4,0.1,0.2,6.3,0.5,1.0,54.3,0.9,1.1,1.9,0.7,0.2,0.3,0.4
4525,2834,71,32.2,15.1,5.2,11.7,43.0,0.5,1.8,17.5,3.7,5.2,77.1,1.3,4.5,5.4,4.9,1.4,0.4,3.7
4526,9883,44,5.9,1.5,0.6,1.5,36.8,0.1,0.3,5.1,0.3,0.6,57.5,0.2,0.5,0.7,1.3,0.5,-0.3,0.7
4527,2037,67,27.6,9.4,3.5,7.1,49.7,0.3,0.9,26.6,2.0,2.9,67.1,3.2,5.2,8.3,1.0,0.4,0.5,1.5
4528,4643,54,14.8,4.7,1.6,4.1,39.1,0.3,0.8,18.5,1.2,1.6,74.6,0.5,0.9,1.6,2.4,0.5,0.1,2.0
4529,4332,52,14.7,4.0,1.5,4.4,36.1,1.0,2.9,35.1,0.4,0.7,55.9,0.4,1.1,1.5,0.6,0.3,0.1,0.6
4530,12433,99,28.2,9.7,3.7,9.1,41.7,0.2,0.4,18.6,2.3,3.4,60.0,3.2,5.2,8.2,1.5,0.5,0.5,1.4
4531,2024,46,21.3,9.5,3.7,9.4,40.4,0.4,1.6,30.8,1.2,1.3,89.8,0.6,1.5,2.2,3.3,1.7,0.1,1.4
4532,7358,88,42.7,14.3,5.2,13.7,35.5,1.0,3.0,31.2,2.1,3.1,73.8,2.1,4.3,6.2,3.8,2.2,0.3,2.0
4533,12571,64,29.6,12.1,4.5,12.2,36.7,0.4,1.4,22.4,2.8,3.7,74.3,1.4,3.3,5.0,4.6,0.8,0.1,2.0
4534,11920,53,18.2,5.6,2.6,5.4,49.3,-0.4,-0.6,8.6,0.8,1.3,64.4,1.9,3.7,5.4,0.4,0.5,0.4,1.1
4535,3285,85,39.3,15.7,6.1,14.4,40.7,1.2,3.5,26.3,2.3,3.1,83.0,0.6,3.5,4.0,6.3,1.8,0.3,2.9
4536,8915,55,14.7,3.8,1.3,3.3,37.7,-0.1,0.2,36.3,0.8,1.0,75.2,0.5,2.0,2.6,1.7,0.6,0.2,1.0
4537,8942,71,20.7,13.9,5.2,11.5,46.9,0.5,1.3,7.4,2.6,3.6,75.5,1.9,3.4,5.3,2.1,0.8,0.3,1.4
4538,5495,66,19.6,6.4,2.4,5.6,43.6,0.4,1.3,22.7,1.3,1.6,76.6,0.8,1.2,2.2,1.9,0.4,0.1,0.8
4539,7959,63,19.1,7.4,3.0,6.5,43.9,0.7,2.0,59.2,1.0,1.4,71.1,0.6,1.0,1.5,1.4,0.7,0.1,1.1
4540,12962,100,35.7,15.7,7.0,15.8,44.2,0.7,1.9,31.1,1.5,2.3,71.3,0.9,2.9,4.1,2.7,0.8,0.2,2.0
4541,10629,52,17.9,7.7,2.7,4.7,55.5,0.3,0.5,28.9,2.0,2.9,73.7,1.2,1.6,2.7,1.6,0.5,0.2,1.3
4542,12253,54,12.7,4.3,1.8,4.7,38.1,0.2,0.6,28.3,0.4,0.6,70.7,0.3,0.9,1.4,0.8,0.5,0.1,0.6
